OrderID,Date,CustomerID,Region,Category,Product,Quantity,UnitPrice,Sales,Profit
13980,2021-07-30,CUST4958,West,Electronics,Laptop,2,687.58,1375.16,385.4
13981,2021-09-12,CUST4635,South,Groceries,Milk,7,646.57,4525.99,607.93
13982,2020-12-02,CUST7041,North,Clothing,Shoes,5,595.86,2979.3,747.31
13983,2023-07-25,CUST3017,West,Groceries,Eggs,2,39.53,79.06,15.82
13984,2022-07-07,CUST6285,West,Furniture,Sofa,4,795.78,3183.12,467.72
13985,2022-08-04,CUST5098,North,Groceries,Rice,9,1705.56,15350.04,3000.42
13986,2021-11-26,CUST2534,South,Furniture,Bed,5,1421.49,7107.45,1908.22
13987,2020-02-18,CUST4943,South,Groceries,Wheat,7,744.5,5211.5,1346.08
13988,2021-09-01,CUST8863,North,Electronics,Laptop,10,1820.31,18203.1,1474.48
13989,2023-11-08,CUST3924,South,Home Appliances,Blender,10,1989.5,19895.0,4147.13
13990,2023-11-16,CUST8630,North,Clothing,Shirt,4,1489.2,5956.8,549.24
13991,2020-05-28,CUST6883,South,Groceries,Rice,5,1430.28,7151.4,1705.64
13992,2022-06-27,CUST7745,East,Home Appliances,Microwave,1,266.15,266.15,31.65
13993,2022-08-06,CUST9881,North,Furniture,Table,1,1042.1,1042.1,120.17
13994,2022-07-24,CUST7560,South,Clothing,Dress,9,1538.48,13846.32,1029.9
13995,2022-12-29,CUST3787,West,Electronics,Laptop,8,66.45,531.6,60.91
13996,2023-09-29,CUST3161,West,Home Appliances,Refrigerator,3,1556.62,4669.86,828.17
13997,2022-04-21,CUST9607,North,Electronics,Smartphone,10,1290.37,12903.7,3762.53
13998,2021-07-02,CUST3492,East,Furniture,Sofa,9,1280.61,11525.49,2847.72
13999,2021-07-12,CUST3843,South,Groceries,Rice,2,698.95,1397.9,392.14
14000,2021-12-17,CUST8969,West,Furniture,Chair,3,762.28,2286.84,361.3
14001,2022-12-25,CUST6967,South,Electronics,Camera,5,18.35,91.75,10.8
14002,2020-03-07,CUST9083,East,Groceries,Wheat,8,1523.38,12187.04,2344.4
14003,2020-09-12,CUST9491,East,Electronics,Smartphone,3,601.57,1804.71,293.99
14004,2020-11-18,CUST9191,West,Groceries,Rice,5,1608.34,8041.7,1467.17
14005,2021-06-12,CUST5301,East,Electronics,Laptop,3,531.52,1594.56,385.26
14006,2022-09-23,CUST8009,East,Electronics,Camera,3,1890.88,5672.64,943.0
14007,2021-08-02,CUST4439,East,Home Appliances,Air Conditioner,2,1403.84,2807.68,319.31
14008,2021-04-07,CUST4817,West,Furniture,Table,9,401.33,3611.97,459.56
14009,2023-07-19,CUST9597,East,Electronics,Camera,1,855.18,855.18,102.42
14010,2020-09-25,CUST3378,South,Home Appliances,Blender,8,1056.55,8452.4,1109.85
14011,2020-04-29,CUST4481,South,Home Appliances,Microwave,10,347.62,3476.2,511.54
14012,2023-11-06,CUST3961,East,Furniture,Table,3,371.58,1114.74,279.59
14013,2023-02-18,CUST2039,North,Furniture,Table,1,1377.06,1377.06,386.31
14014,2021-01-15,CUST1704,North,Electronics,Tablet,10,16.54,165.4,34.72
14015,2022-10-24,CUST1201,North,Home Appliances,Air Conditioner,7,749.83,5248.81,916.87
14016,2023-05-10,CUST5117,East,Groceries,Wheat,7,1737.23,12160.61,1586.04
14017,2023-12-27,CUST9783,South,Furniture,Wardrobe,7,1759.74,12318.18,3047.11
14018,2023-01-08,CUST7364,South,Groceries,Wheat,4,314.13,1256.52,124.06
14019,2021-03-19,CUST7730,West,Home Appliances,Air Conditioner,2,1554.27,3108.54,847.83
14020,2021-10-26,CUST8714,East,Clothing,Shoes,4,1921.38,7685.52,830.16
14021,2021-08-16,CUST2884,North,Furniture,Chair,7,1700.57,11903.99,863.58
14022,2021-03-19,CUST5545,North,Electronics,Smartphone,1,1790.6,1790.6,512.53
14023,2021-01-24,CUST4601,South,Clothing,Shirt,9,951.81,8566.29,2211.74
14024,2023-01-21,CUST5416,West,Electronics,Smartphone,5,555.42,2777.1,794.5
14025,2022-07-20,CUST4238,West,Furniture,Wardrobe,6,1248.46,7490.76,1231.72
14026,2020-10-11,CUST4646,North,Electronics,Smartphone,1,1986.21,1986.21,221.64
14027,2022-08-21,CUST5839,East,Electronics,Smartphone,1,1687.28,1687.28,91.48
14028,2020-11-26,CUST3095,South,Electronics,Smartphone,4,431.31,1725.24,415.55
14029,2021-10-28,CUST5013,West,Furniture,Table,9,1044.37,9399.33,1463.89
14030,2022-10-26,CUST8899,South,Furniture,Wardrobe,4,1194.23,4776.92,1220.8
14031,2020-07-23,CUST2390,South,Home Appliances,Refrigerator,5,620.24,3101.2,901.57
14032,2021-02-06,CUST3580,North,Electronics,Smartphone,9,564.85,5083.65,1414.14
14033,2021-02-10,CUST9977,West,Furniture,Chair,9,850.36,7653.24,1758.45
14034,2023-05-28,CUST6159,East,Furniture,Bed,7,12.01,84.07,12.62
14035,2022-12-11,CUST4942,West,Home Appliances,Microwave,1,803.24,803.24,104.69
14036,2023-07-25,CUST4649,West,Home Appliances,Microwave,6,256.31,1537.86,357.0
14037,2020-01-27,CUST7430,West,Clothing,Shoes,6,161.07,966.42,263.18
14038,2023-07-20,CUST4508,East,Furniture,Wardrobe,2,562.5,1125.0,108.57
14039,2022-11-05,CUST9860,West,Clothing,Shirt,6,1668.29,10009.74,1544.45
14040,2023-10-03,CUST9736,East,Home Appliances,Refrigerator,4,1779.37,7117.48,1916.05
14041,2022-01-05,CUST2984,West,Home Appliances,Blender,1,1416.57,1416.57,257.6
14042,2021-07-11,CUST8341,West,Electronics,Headphones,3,1136.2,3408.6,280.91
14043,2021-10-17,CUST4450,West,Home Appliances,Microwave,5,1339.81,6699.05,1418.23
14044,2021-05-03,CUST3360,East,Home Appliances,Refrigerator,8,918.6,7348.8,1211.9
14045,2023-07-25,CUST6728,East,Furniture,Sofa,4,494.89,1979.56,461.98
14046,2023-08-08,CUST3943,South,Furniture,Chair,5,835.01,4175.05,1076.05
14047,2023-01-13,CUST5699,West,Electronics,Headphones,6,218.18,1309.08,297.91
14048,2023-05-30,CUST8698,South,Groceries,Rice,6,78.28,469.68,66.31
14049,2023-12-08,CUST4083,South,Furniture,Sofa,5,1202.53,6012.65,520.51
14050,2022-04-02,CUST1197,North,Electronics,Tablet,1,309.42,309.42,52.9
14051,2023-01-11,CUST2209,West,Electronics,Laptop,6,144.25,865.5,61.72
14052,2021-12-16,CUST4410,East,Electronics,Smartphone,2,1854.07,3708.14,591.19
14053,2022-05-25,CUST9513,South,Clothing,Jacket,4,248.06,992.24,264.33
14054,2022-02-24,CUST6286,South,Clothing,Dress,6,780.2,4681.2,642.27
14055,2022-08-17,CUST9786,North,Groceries,Milk,2,962.23,1924.46,475.04
14056,2021-04-24,CUST7865,South,Clothing,Jacket,10,499.91,4999.1,335.72
14057,2021-01-26,CUST1602,South,Home Appliances,Refrigerator,8,693.33,5546.64,468.12
14058,2020-10-10,CUST8368,North,Groceries,Bread,10,1797.72,17977.2,3831.71
14059,2022-11-13,CUST8771,East,Clothing,Dress,2,1734.08,3468.16,285.17
14060,2023-08-21,CUST6153,West,Clothing,Dress,1,1732.01,1732.01,186.25
14061,2020-01-07,CUST4249,North,Groceries,Bread,3,1991.31,5973.93,1666.9
14062,2021-03-30,CUST3082,North,Clothing,Shoes,5,492.62,2463.1,460.89
14063,2022-10-27,CUST7429,West,Home Appliances,Washing Machine,7,1625.33,11377.31,1555.26
14064,2021-09-11,CUST1587,North,Home Appliances,Refrigerator,3,1897.52,5692.56,1148.37
14065,2021-12-10,CUST2190,North,Electronics,Camera,3,1266.33,3798.99,1096.81
14066,2021-05-17,CUST3225,North,Clothing,Shirt,9,1022.56,9203.04,578.59
14067,2020-03-22,CUST9063,East,Furniture,Table,6,1712.74,10276.44,1797.99
14068,2020-08-22,CUST4246,West,Clothing,Jeans,6,576.07,3456.42,416.32
14069,2022-01-16,CUST1566,South,Electronics,Camera,2,612.96,1225.92,258.92
14070,2023-10-25,CUST2287,West,Furniture,Wardrobe,6,531.3,3187.8,726.92
14071,2020-06-07,CUST9473,South,Furniture,Sofa,2,1333.04,2666.08,439.87
14072,2023-08-18,CUST8973,East,Electronics,Smartphone,10,1612.79,16127.9,4531.18
14073,2020-02-26,CUST9048,South,Clothing,Shirt,9,1204.23,10838.07,2547.84
14074,2020-07-06,CUST5426,East,Home Appliances,Washing Machine,7,12.3,86.1,21.22
14075,2020-08-30,CUST7642,West,Electronics,Smartphone,4,904.86,3619.44,436.47
14076,2020-04-11,CUST5588,West,Groceries,Bread,6,1004.72,6028.32,1704.99
14077,2021-01-15,CUST1762,North,Home Appliances,Refrigerator,2,970.82,1941.64,518.96
14078,2022-08-30,CUST1471,West,Furniture,Bed,4,236.65,946.6,217.37
14079,2022-02-11,CUST5129,North,Groceries,Bread,7,30.62,214.34,30.39
14080,2022-03-01,CUST1473,North,Groceries,Rice,6,629.54,3777.24,417.34
14081,2021-01-31,CUST8023,West,Groceries,Eggs,8,598.16,4785.28,1277.58
14082,2020-01-01,CUST7263,West,Home Appliances,Air Conditioner,10,983.93,9839.3,1196.22
14083,2021-09-15,CUST7593,East,Clothing,Jeans,10,1512.03,15120.3,1441.05
14084,2022-01-22,CUST9839,West,Electronics,Camera,4,1376.88,5507.52,568.1
14085,2023-10-02,CUST8503,North,Furniture,Wardrobe,2,902.79,1805.58,198.23
14086,2022-06-12,CUST4191,East,Furniture,Chair,6,1682.47,10094.82,1140.38
14087,2020-09-12,CUST1538,West,Furniture,Chair,2,717.07,1434.14,286.85
14088,2021-07-11,CUST5741,North,Electronics,Laptop,9,547.36,4926.24,391.89
14089,2022-06-18,CUST3799,West,Groceries,Eggs,2,1466.95,2933.9,628.78
14090,2021-07-23,CUST2427,North,Furniture,Table,1,1271.6,1271.6,263.29
14091,2020-06-04,CUST3459,South,Home Appliances,Blender,10,390.54,3905.4,593.87
14092,2022-11-30,CUST1226,North,Home Appliances,Refrigerator,10,512.82,5128.2,327.12
14093,2021-12-09,CUST7086,North,Furniture,Sofa,6,825.63,4953.78,519.9
14094,2020-11-17,CUST8527,South,Electronics,Headphones,9,35.5,319.5,50.14
14095,2022-01-19,CUST9795,South,Home Appliances,Microwave,7,1395.98,9771.86,2874.55
14096,2023-03-30,CUST8202,South,Home Appliances,Washing Machine,1,493.64,493.64,66.31
14097,2020-03-23,CUST8142,North,Electronics,Headphones,10,1398.42,13984.2,1929.93
14098,2022-02-28,CUST5446,North,Electronics,Camera,7,1463.38,10243.66,2547.19
14099,2022-05-28,CUST1945,South,Groceries,Rice,10,656.56,6565.6,1910.17
14100,2023-04-07,CUST4397,West,Groceries,Bread,1,1603.99,1603.99,236.2
14101,2022-01-25,CUST8960,South,Clothing,Shoes,7,447.25,3130.75,568.55
14102,2021-10-09,CUST2663,West,Home Appliances,Refrigerator,10,298.45,2984.5,545.54
14103,2022-02-27,CUST6591,West,Furniture,Wardrobe,5,935.49,4677.45,315.77
14104,2023-11-06,CUST6248,East,Furniture,Wardrobe,10,1392.98,13929.8,2859.78
14105,2023-10-16,CUST6849,East,Clothing,Jacket,5,1968.96,9844.8,818.79
14106,2022-06-07,CUST7836,East,Clothing,Jacket,8,1763.38,14107.04,3234.96
14107,2022-01-19,CUST9040,West,Clothing,Shoes,9,1876.01,16884.09,4695.65
14108,2021-12-08,CUST6823,South,Clothing,Jacket,9,155.91,1403.19,297.49
14109,2023-09-02,CUST8845,North,Furniture,Chair,5,86.23,431.15,90.9
14110,2021-04-24,CUST1381,East,Electronics,Smartphone,5,349.87,1749.35,512.66
14111,2023-01-24,CUST4286,East,Clothing,Dress,10,613.09,6130.9,1088.72
14112,2021-10-13,CUST8277,East,Home Appliances,Washing Machine,2,1558.49,3116.98,522.04
14113,2020-09-25,CUST6996,East,Furniture,Sofa,10,1818.55,18185.5,2556.31
14114,2021-12-10,CUST5637,East,Home Appliances,Refrigerator,3,1291.42,3874.26,227.39
14115,2021-02-28,CUST2809,East,Groceries,Rice,4,1271.22,5084.88,312.96
14116,2021-10-18,CUST8805,North,Electronics,Smartphone,5,1748.16,8740.8,1625.71
14117,2022-08-26,CUST9727,East,Clothing,Jacket,1,1091.01,1091.01,127.31
14118,2021-06-05,CUST4489,South,Clothing,Jacket,2,571.53,1143.06,236.87
14119,2021-05-31,CUST3621,North,Furniture,Chair,5,1001.61,5008.05,1244.16
14120,2021-03-24,CUST3827,West,Clothing,Jacket,3,144.46,433.38,110.42
14121,2021-08-28,CUST1827,South,Furniture,Table,9,1437.76,12939.84,2039.73
14122,2023-09-25,CUST4805,West,Furniture,Wardrobe,7,1217.09,8519.63,1294.08
14123,2023-05-23,CUST6845,South,Electronics,Smartphone,2,105.66,211.32,47.96
14124,2021-03-03,CUST9464,North,Clothing,Jeans,1,1069.44,1069.44,141.59
14125,2020-08-08,CUST3746,East,Furniture,Bed,9,136.88,1231.92,196.89
14126,2020-09-08,CUST1408,South,Furniture,Wardrobe,7,1920.78,13445.46,2237.13
14127,2020-10-20,CUST8152,West,Home Appliances,Refrigerator,3,185.93,557.79,130.03
14128,2020-11-11,CUST4789,South,Furniture,Sofa,6,1114.12,6684.72,768.34
14129,2020-01-24,CUST5868,East,Groceries,Wheat,3,816.51,2449.53,419.96
14130,2022-11-29,CUST6706,West,Home Appliances,Refrigerator,4,1520.06,6080.24,1697.69
14131,2022-06-23,CUST9000,South,Home Appliances,Air Conditioner,3,757.74,2273.22,465.74
14132,2020-10-12,CUST4603,East,Home Appliances,Air Conditioner,4,929.82,3719.28,994.47
14133,2020-11-15,CUST8454,East,Groceries,Eggs,7,1231.48,8620.36,2297.61
14134,2023-06-12,CUST1845,West,Furniture,Table,10,997.65,9976.5,1967.93
14135,2022-01-19,CUST9542,West,Groceries,Bread,1,1795.04,1795.04,149.57
14136,2021-04-06,CUST6508,South,Furniture,Sofa,7,1743.76,12206.32,2903.53
14137,2020-08-28,CUST7042,South,Groceries,Eggs,9,509.64,4586.76,564.2
14138,2023-01-03,CUST2163,North,Furniture,Chair,6,1141.78,6850.68,1730.79
14139,2021-06-19,CUST9552,North,Furniture,Bed,4,121.73,486.92,103.41
14140,2021-03-20,CUST2013,South,Groceries,Milk,9,1228.48,11056.32,2875.29
14141,2023-01-04,CUST4334,South,Furniture,Wardrobe,10,367.28,3672.8,756.0
14142,2022-03-14,CUST6918,East,Electronics,Camera,3,1431.61,4294.83,767.15
14143,2023-11-05,CUST7112,South,Clothing,Jeans,5,892.78,4463.9,1336.86
14144,2023-12-26,CUST4774,West,Home Appliances,Microwave,5,642.56,3212.8,236.05
14145,2020-02-07,CUST6856,South,Clothing,Dress,9,160.08,1440.72,281.15
14146,2020-01-06,CUST5697,North,Groceries,Rice,2,203.22,406.44,56.26
14147,2020-01-08,CUST1718,North,Clothing,Dress,9,724.06,6516.54,359.08
14148,2023-11-24,CUST5164,South,Clothing,Shoes,9,800.91,7208.19,691.04
14149,2021-02-22,CUST4178,South,Electronics,Camera,2,1315.04,2630.08,456.44
14150,2021-02-17,CUST7723,West,Clothing,Jacket,3,1078.88,3236.64,726.14
14151,2022-10-25,CUST2344,West,Groceries,Eggs,5,1712.31,8561.55,1349.35
14152,2022-04-18,CUST9761,East,Electronics,Smartphone,2,1415.16,2830.32,295.54
14153,2023-08-29,CUST7714,East,Furniture,Table,1,875.41,875.41,48.22
14154,2021-08-19,CUST4677,North,Furniture,Sofa,6,1204.3,7225.8,2114.85
14155,2021-04-12,CUST7548,West,Groceries,Bread,5,1152.78,5763.9,798.06
14156,2020-08-14,CUST4845,South,Home Appliances,Air Conditioner,9,1030.38,9273.42,1919.84
14157,2022-11-25,CUST1254,West,Furniture,Wardrobe,5,1563.82,7819.1,1057.61
14158,2023-01-19,CUST6429,West,Electronics,Camera,4,1420.83,5683.32,961.73
14159,2022-05-26,CUST9429,North,Furniture,Sofa,6,1758.86,10553.16,950.84
14160,2023-02-16,CUST9869,South,Furniture,Sofa,2,1005.31,2010.62,303.04
14161,2020-11-29,CUST5607,North,Electronics,Smartphone,1,1138.83,1138.83,161.27
14162,2022-07-11,CUST8213,North,Groceries,Bread,4,1614.0,6456.0,631.2
14163,2023-07-24,CUST5550,West,Electronics,Smartphone,7,656.43,4595.01,627.37
14164,2022-05-22,CUST2311,West,Furniture,Chair,10,1842.65,18426.5,923.62
14165,2021-04-08,CUST3952,West,Electronics,Laptop,3,23.8,71.4,17.62
14166,2023-05-04,CUST1811,East,Electronics,Headphones,8,1790.3,14322.4,1271.56
14167,2020-04-17,CUST8832,South,Furniture,Bed,3,585.71,1757.13,332.65
14168,2020-06-02,CUST4191,South,Home Appliances,Air Conditioner,9,1007.44,9066.96,606.46
14169,2022-01-19,CUST8100,South,Electronics,Smartphone,2,1688.29,3376.58,900.74
14170,2022-05-25,CUST5307,South,Electronics,Tablet,9,1486.2,13375.8,3044.71
14171,2020-09-12,CUST2239,East,Clothing,Shirt,10,372.55,3725.5,551.57
14172,2020-07-27,CUST1265,South,Groceries,Rice,7,1047.38,7331.66,1174.36
14173,2021-10-09,CUST8501,West,Furniture,Chair,6,226.06,1356.36,72.75
14174,2023-11-26,CUST9388,North,Furniture,Sofa,2,715.66,1431.32,394.03
14175,2020-06-13,CUST5082,South,Clothing,Shoes,9,1451.69,13065.21,2648.63
14176,2020-10-30,CUST1510,East,Clothing,Dress,7,1089.55,7626.85,1581.7
14177,2022-07-13,CUST1755,North,Furniture,Table,4,193.0,772.0,58.84
14178,2020-10-26,CUST1942,West,Furniture,Chair,7,950.74,6655.18,665.31
14179,2021-06-09,CUST6358,North,Groceries,Wheat,9,1545.46,13909.14,3133.89
14180,2023-12-23,CUST3619,South,Furniture,Chair,6,287.83,1726.98,459.67
14181,2022-01-11,CUST1324,East,Home Appliances,Blender,6,1189.98,7139.88,1411.6
14182,2022-02-21,CUST3252,East,Home Appliances,Air Conditioner,9,351.73,3165.57,768.95
14183,2022-07-27,CUST3108,North,Home Appliances,Washing Machine,2,1672.92,3345.84,853.31
14184,2023-06-08,CUST1961,South,Electronics,Laptop,7,315.5,2208.5,447.42
14185,2023-10-28,CUST4916,South,Clothing,Jacket,2,248.99,497.98,99.39
14186,2021-11-04,CUST2928,North,Furniture,Sofa,8,1520.75,12166.0,1505.73
14187,2021-01-15,CUST3533,South,Electronics,Smartphone,3,1925.6,5776.8,1618.29
14188,2020-09-22,CUST5260,West,Furniture,Chair,3,1799.58,5398.74,1472.33
14189,2020-07-17,CUST9147,East,Clothing,Shoes,3,442.7,1328.1,106.71
14190,2020-06-03,CUST3362,North,Home Appliances,Refrigerator,3,1025.81,3077.43,583.07
14191,2020-11-27,CUST1575,West,Electronics,Headphones,8,1097.37,8778.96,1810.64
14192,2023-07-03,CUST1494,West,Furniture,Bed,10,370.9,3709.0,413.76
14193,2022-10-26,CUST8717,East,Electronics,Headphones,6,1880.22,11281.32,1711.99
14194,2023-05-27,CUST1173,South,Clothing,Shoes,3,759.86,2279.58,452.54
14195,2022-05-13,CUST7111,North,Furniture,Wardrobe,5,1337.87,6689.35,770.19
14196,2022-02-17,CUST7754,West,Clothing,Shirt,3,1334.05,4002.15,903.91
14197,2020-03-28,CUST8670,North,Electronics,Tablet,7,1389.43,9726.01,2769.31
14198,2021-03-22,CUST8316,North,Groceries,Rice,10,1396.59,13965.9,1501.61
14199,2021-06-05,CUST2996,South,Home Appliances,Refrigerator,2,1737.5,3475.0,881.39
14200,2022-03-04,CUST8987,West,Home Appliances,Blender,8,1610.39,12883.12,1975.44
14201,2021-09-03,CUST7034,South,Clothing,Jacket,9,1389.16,12502.44,648.28
14202,2020-08-06,CUST5187,South,Furniture,Wardrobe,8,1536.32,12290.56,952.56
14203,2022-02-04,CUST9272,South,Furniture,Sofa,8,1990.15,15921.2,1088.76
14204,2022-09-14,CUST3845,South,Electronics,Headphones,8,816.53,6532.24,834.58
14205,2023-01-30,CUST1431,North,Clothing,Shoes,1,1967.78,1967.78,441.44
14206,2022-11-06,CUST4677,East,Clothing,Shoes,4,461.04,1844.16,135.01
14207,2021-09-04,CUST2654,East,Groceries,Bread,7,583.4,4083.8,1148.66
14208,2020-09-28,CUST9974,North,Clothing,Dress,2,1722.73,3445.46,386.03
14209,2022-01-27,CUST1655,East,Electronics,Camera,3,74.39,223.17,38.33
14210,2022-01-29,CUST2136,East,Furniture,Wardrobe,9,621.81,5596.29,1237.28
14211,2022-04-13,CUST5451,North,Electronics,Laptop,3,1503.26,4509.78,871.55
14212,2023-02-15,CUST3193,East,Home Appliances,Washing Machine,3,469.09,1407.27,312.61
14213,2020-02-13,CUST9903,East,Groceries,Milk,6,1338.9,8033.4,1942.53
14214,2022-07-18,CUST7615,West,Furniture,Table,3,137.07,411.21,24.47
14215,2023-08-20,CUST5945,East,Groceries,Eggs,3,815.59,2446.77,168.84
14216,2020-12-11,CUST2632,East,Home Appliances,Washing Machine,10,699.89,6998.9,1335.04
14217,2020-05-21,CUST2046,South,Groceries,Rice,8,836.29,6690.32,1768.86
14218,2021-06-20,CUST6068,North,Groceries,Bread,4,1308.89,5235.56,747.1
14219,2022-08-23,CUST3603,East,Groceries,Bread,7,82.11,574.77,76.84
14220,2021-12-18,CUST4373,North,Groceries,Bread,5,605.38,3026.9,488.72
14221,2022-09-27,CUST9238,North,Groceries,Wheat,3,957.88,2873.64,326.51
14222,2020-01-04,CUST6620,South,Electronics,Camera,10,605.96,6059.6,344.2
14223,2021-07-27,CUST4176,South,Groceries,Eggs,7,416.53,2915.71,809.98
14224,2021-07-21,CUST5068,West,Home Appliances,Blender,3,645.09,1935.27,199.29
14225,2022-01-12,CUST7080,East,Home Appliances,Washing Machine,7,1020.78,7145.46,2054.4
14226,2021-08-31,CUST4080,South,Groceries,Wheat,4,763.46,3053.84,779.92
14227,2020-06-29,CUST5314,North,Furniture,Sofa,1,765.27,765.27,139.98
14228,2022-07-16,CUST6750,North,Electronics,Smartphone,8,1313.91,10511.28,1833.54
14229,2020-01-01,CUST8963,East,Electronics,Smartphone,3,1941.95,5825.85,1028.94
14230,2021-05-09,CUST4085,East,Clothing,Dress,3,753.89,2261.67,487.41
14231,2023-08-22,CUST5076,North,Home Appliances,Washing Machine,4,80.52,322.08,84.77
14232,2021-01-25,CUST3876,West,Electronics,Laptop,8,1580.63,12645.04,1851.91
14233,2020-02-12,CUST2851,West,Electronics,Tablet,9,1587.17,14284.53,4203.27
14234,2023-08-23,CUST3358,South,Electronics,Smartphone,1,989.59,989.59,121.87
14235,2021-05-08,CUST4375,North,Electronics,Smartphone,2,1380.7,2761.4,464.22
14236,2021-09-17,CUST1661,South,Electronics,Camera,6,1681.41,10088.46,1471.2
14237,2020-09-03,CUST3109,South,Groceries,Eggs,10,1873.71,18737.1,5480.28
14238,2022-11-13,CUST5265,North,Electronics,Smartphone,3,1001.78,3005.34,270.92
14239,2021-11-26,CUST1674,East,Electronics,Laptop,7,1483.19,10382.33,2065.98
14240,2020-02-22,CUST9559,West,Groceries,Eggs,2,175.45,350.9,18.02
14241,2021-09-21,CUST3488,West,Clothing,Dress,2,1516.8,3033.6,775.57
14242,2023-06-29,CUST4689,South,Furniture,Bed,8,1737.33,13898.64,1132.44
14243,2022-12-05,CUST9644,West,Groceries,Rice,6,1844.3,11065.8,2211.05
14244,2021-04-23,CUST2787,East,Clothing,Dress,4,601.61,2406.44,441.4
14245,2023-03-23,CUST3227,North,Furniture,Chair,1,1662.51,1662.51,223.54
14246,2022-05-31,CUST8442,South,Furniture,Table,10,68.1,681.0,155.97
14247,2023-11-25,CUST5389,South,Groceries,Wheat,10,1553.73,15537.3,4010.35
14248,2023-08-22,CUST9886,East,Furniture,Bed,9,1837.62,16538.58,2486.24
14249,2023-05-19,CUST5974,East,Groceries,Eggs,2,1502.82,3005.64,753.89
14250,2022-02-21,CUST3461,East,Home Appliances,Blender,1,999.41,999.41,98.4
14251,2022-10-26,CUST2062,East,Clothing,Jacket,7,259.89,1819.23,281.23
14252,2021-06-06,CUST4539,West,Groceries,Bread,7,898.19,6287.33,1517.99
14253,2023-04-23,CUST5146,West,Clothing,Shoes,8,365.05,2920.4,216.16
14254,2023-07-20,CUST9097,North,Electronics,Camera,6,1123.17,6739.02,1340.19
14255,2022-01-08,CUST9112,East,Groceries,Milk,6,95.07,570.42,125.68
14256,2020-01-11,CUST6165,West,Clothing,Shirt,10,1871.99,18719.9,1810.17
14257,2023-12-14,CUST8326,West,Home Appliances,Refrigerator,6,1014.66,6087.96,1030.93
14258,2023-03-18,CUST4751,North,Furniture,Table,5,1946.1,9730.5,2779.57
14259,2021-06-05,CUST5388,South,Groceries,Bread,8,1150.18,9201.44,1717.34
14260,2021-01-04,CUST8819,South,Clothing,Jacket,9,630.22,5671.98,568.16
14261,2023-12-05,CUST3266,West,Groceries,Wheat,8,496.58,3972.64,783.44
14262,2023-02-03,CUST9419,North,Furniture,Sofa,2,88.44,176.88,41.3
14263,2021-04-24,CUST2103,North,Clothing,Dress,2,1841.19,3682.38,442.4
14264,2022-02-17,CUST4936,North,Clothing,Shirt,3,881.25,2643.75,435.54
14265,2020-12-20,CUST2356,West,Clothing,Dress,4,542.9,2171.6,284.8
14266,2022-01-31,CUST2687,West,Clothing,Jeans,7,916.06,6412.42,656.3
14267,2020-07-30,CUST6998,East,Electronics,Camera,9,352.39,3171.51,889.56
14268,2022-04-28,CUST6355,North,Groceries,Rice,5,88.65,443.25,84.12
14269,2020-06-20,CUST2258,North,Clothing,Jacket,7,1349.47,9446.29,1962.99
14270,2021-02-14,CUST5793,East,Furniture,Table,5,782.92,3914.6,511.37
14271,2021-07-21,CUST6445,South,Clothing,Dress,2,30.91,61.82,7.9
14272,2023-01-05,CUST5101,West,Home Appliances,Air Conditioner,5,43.47,217.35,23.28
14273,2022-09-09,CUST3653,East,Home Appliances,Air Conditioner,9,1021.69,9195.21,1686.88
14274,2023-06-08,CUST8750,North,Clothing,Shoes,2,341.25,682.5,62.49
14275,2021-05-12,CUST3908,North,Clothing,Jacket,7,266.17,1863.19,94.86
14276,2023-07-27,CUST1279,North,Furniture,Bed,8,380.63,3045.04,191.22
14277,2020-03-17,CUST4579,South,Furniture,Wardrobe,6,1024.95,6149.7,445.9
14278,2023-06-01,CUST9963,West,Electronics,Camera,6,89.13,534.78,90.3
14279,2023-01-27,CUST8973,North,Clothing,Jeans,8,412.44,3299.52,649.06
14280,2021-05-28,CUST6291,South,Clothing,Shoes,2,1196.48,2392.96,511.64
14281,2022-12-07,CUST5140,North,Groceries,Bread,1,1008.71,1008.71,118.85
14282,2022-11-08,CUST4306,South,Furniture,Wardrobe,4,361.81,1447.24,85.76
14283,2023-09-20,CUST3348,West,Groceries,Bread,7,501.94,3513.58,523.98
14284,2023-04-27,CUST5664,North,Furniture,Wardrobe,3,703.49,2110.47,479.06
14285,2020-05-12,CUST7517,West,Electronics,Headphones,3,279.38,838.14,171.32
14286,2020-05-29,CUST8371,South,Home Appliances,Air Conditioner,3,695.54,2086.62,514.66
14287,2021-06-23,CUST6190,South,Clothing,Jacket,10,1013.06,10130.6,1659.58
14288,2021-04-19,CUST2207,West,Clothing,Shoes,9,876.94,7892.46,2135.14
14289,2022-03-12,CUST8809,North,Clothing,Shoes,7,725.25,5076.75,971.32
14290,2021-03-05,CUST9909,East,Clothing,Jeans,6,1995.45,11972.7,1952.51
14291,2022-01-25,CUST7798,North,Clothing,Jeans,6,360.41,2162.46,395.99
14292,2022-08-06,CUST8290,South,Clothing,Shoes,3,1968.45,5905.35,1181.02
14293,2020-10-10,CUST6004,North,Furniture,Bed,8,222.66,1781.28,357.15
14294,2021-06-03,CUST7760,South,Clothing,Dress,5,165.09,825.45,152.97
14295,2021-02-20,CUST5976,East,Groceries,Wheat,3,438.5,1315.5,321.59
